"molecular.formula","mz","DBE","HC","OC","NC","C","H","N","O","S","Class","AI","AImod","NOSC","DBE_O","GFE","Compound.category","fl.categories","categories","aliphatic","low.O.unsaturated","high.O.unsaturated","polyphenols","condensed.aromatics","fl_condensed.aromatics","fl_polyphenolic","fl_highly.unsat.phenolic","fl_aliphatic","fl_peptide","fl_sugar","cluster","order"
"C42H36O11N0S0",715.218485,25,0.857142857143,0.261904761905,0,42,36,0,11,0,"CHO",0.451612903225806,0.534246575342466,-0.333333333333333,14,69.8,"Polyphenolic","polyphenolic","polyphenols",0,0,0,1,0,0,1,0,0,0,0,"4",9966
"C42H36O12N0S0",731.2134,25,0.857142857143,0.285714285714,0,42,36,0,12,0,"CHO",0.433333333333333,0.527777777777778,-0.285714285714286,13,68.4428571428572,"Polyphenolic","polyphenolic","polyphenols",0,0,0,1,0,0,1,0,0,0,0,"4",9576
"C42H36O13N0S0",747.208315,25,0.857142857143,0.309523809524,0,42,36,0,13,0,"CHO",0.413793103448276,0.52112676056338,-0.238095238095238,12,67.0857142857143,"Polyphenolic","polyphenolic","polyphenols",0,0,0,1,0,0,1,0,0,0,0,"4",9763
"C42H36O16N0S0",795.193059,25,0.857142857143,0.380952380952,0,42,36,0,16,0,"CHO",0.346153846153846,0.5,-0.0952380952380949,9,63.0142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","polyphenols",0,0,0,0,0,0,0,1,0,0,0,"4",9744
"C42H36O17N0S0",811.187973,25,0.857142857143,0.404761904762,0,42,36,0,17,0,"CHO",0.32,0.492537313432836,-0.0476190476190474,8,61.6571428571429,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9965
"C42H36O25N0S0",939.14729,25,0.857142857143,0.595238095238,0,42,36,0,25,0,"CHO",0,0.423728813559322,0.333333333333333,0,50.8,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",10147
"C42H37O21N1S0",890.178531,25,0.880952380952,0.5,0.0238095238095238,42,37,1,21,0,"CHON",0.15,0.442622950819672,0.190476190476191,4,54.8714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",10381
"C42H37O22N1S0",906.173445,25,0.880952380952,0.52380952381,0.0238095238095238,42,37,1,22,0,"CHON",0.105263157894737,0.433333333333333,0.238095238095238,3,53.5142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",10167
"C42H38O12N0S0",733.22905,24,0.904761904762,0.285714285714,0,42,38,0,12,0,"CHO",0.4,0.5,-0.333333333333333,12,69.8,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","polyphenols",0,0,0,0,0,0,0,1,0,0,0,"4",9987
"C42H38O16N0S0",797.208709,24,0.904761904762,0.380952380952,0,42,38,0,16,0,"CHO",0.307692307692308,0.470588235294118,-0.142857142857143,8,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",10188
"C42H38O17N0S0",813.203623,24,0.904761904762,0.404761904762,0,42,38,0,17,0,"CHO",0.28,0.462686567164179,-0.0952380952380949,7,63.0142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",10166
"C42H39O21N1S0",892.194181,24,0.928571428571,0.5,0.0238095238095238,42,39,1,21,0,"CHON",0.1,0.409836065573771,0.142857142857143,3,56.2285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",10401
"C42H39O22N1S0",908.189095,24,0.928571428571,0.52380952381,0.0238095238095238,42,39,1,22,0,"CHON",0.0526315789473684,0.4,0.190476190476191,2,54.8714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9082
"C42H39O24N1S0",940.178925,24,0.928571428571,0.571428571429,0.0238095238095238,42,39,1,24,0,"CHON",0,0.379310344827586,0.285714285714286,0,52.1571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9235
"C42H40O12N0S0",735.2447,23,0.952380952381,0.285714285714,0,42,40,0,12,0,"CHO",0.366666666666667,0.472222222222222,-0.380952380952381,11,71.1571428571429,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9222
"C42H40O16N0S0",799.224359,23,0.952380952381,0.380952380952,0,42,40,0,16,0,"CHO",0.269230769230769,0.441176470588235,-0.190476190476191,7,65.7285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9381
"C42H40O17N0S0",815.219273,23,0.952380952381,0.404761904762,0,42,40,0,17,0,"CHO",0.24,0.432835820895522,-0.142857142857143,6,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9236
"C42H41O21N1S0",894.209831,23,0.97619047619,0.5,0.0238095238095238,42,41,1,21,0,"CHON",0.05,0.377049180327869,0.0952380952380953,2,57.5857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9223
"C42H41O22N1S0",910.204745,23,0.97619047619,0.52380952381,0.0238095238095238,42,41,1,22,0,"CHON",0,0.366666666666667,0.142857142857143,1,56.2285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9382
"C42H42O15N0S0",785.245094,22,1,0.357142857143,0,42,42,0,15,0,"CHO",0.259259259259259,0.420289855072464,-0.285714285714286,7,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9237
"C42H42O16N0S0",801.240009,22,1,0.380952380952,0,42,42,0,16,0,"CHO",0.230769230769231,0.411764705882353,-0.238095238095238,6,67.0857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9398
"C42H43O20N1S0",880.230566,22,1.02380952381,0.47619047619,0.0238095238095238,42,43,1,20,0,"CHON",0.0476190476190476,0.354838709677419,0,2,60.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"2",9383
"C42H43O21N1S0",896.225481,22,1.02380952381,0.5,0.0238095238095238,42,43,1,21,0,"CHON",0,0.344262295081967,0.0476190476190474,1,58.9428571428571,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9560
"C42H43O22N1S0",912.220395,22,1.02380952381,0.52380952381,0.0238095238095238,42,43,1,22,0,"CHON",0,0.333333333333333,0.0952380952380953,0,57.5857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9559
"C42H43O23N1S0",928.21531,22,1.02380952381,0.547619047619,0.0238095238095238,42,43,1,23,0,"CHON",0,0.322033898305085,0.142857142857143,-1,56.2285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9761
"C42H43O24N1S0",944.210225,22,1.02380952381,0.571428571429,0.0238095238095238,42,43,1,24,0,"CHON",0,0.310344827586207,0.190476190476191,-2,54.8714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9413
"C42H44O15N0S0",787.260744,21,1.04761904762,0.357142857143,0,42,44,0,15,0,"CHO",0.222222222222222,0.391304347826087,-0.333333333333333,6,69.8,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9397
"C42H44O16N0S0",803.255659,21,1.04761904762,0.380952380952,0,42,44,0,16,0,"CHO",0.192307692307692,0.382352941176471,-0.285714285714286,5,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9574
"C42H45O20N1S0",882.246216,21,1.07142857143,0.47619047619,0.0238095238095238,42,45,1,20,0,"CHON",0,0.32258064516129,-0.0476190476190474,1,61.6571428571429,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"2",9414
"C42H45O21N1S0",898.241131,21,1.07142857143,0.5,0.0238095238095238,42,45,1,21,0,"CHON",0,0.311475409836066,0,0,60.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9591
"C42H45O22N1S0",914.236046,21,1.07142857143,0.52380952381,0.0238095238095238,42,45,1,22,0,"CHON",0,0.3,0.0476190476190474,-1,58.9428571428571,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9575
"C42H46O15N0S0",789.276394,20,1.09523809524,0.357142857143,0,42,46,0,15,0,"CHO",0.185185185185185,0.36231884057971,-0.380952380952381,5,71.1571428571429,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9762
"C42H47O20N1S0",884.261866,20,1.11904761905,0.47619047619,0.0238095238095238,42,47,1,20,0,"CHON",0,0.290322580645161,-0.0952380952380949,0,63.0142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",3014
"C42H47O21N1S0",900.256781,20,1.11904761905,0.5,0.0238095238095238,42,47,1,21,0,"CHON",0,0.278688524590164,-0.0476190476190474,-1,61.6571428571429,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",3381
"C42H48O25N0S0",951.24119,19,1.14285714286,0.595238095238,0,42,48,0,25,0,"CHO",0,0.220338983050847,0.0476190476190474,-6,58.9428571428571,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",3043
"C42H49O20N1S0",886.277516,19,1.16666666667,0.47619047619,0.0238095238095238,42,49,1,20,0,"CHON",0,0.258064516129032,-0.142857142857143,-1,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9742
"C42H49O21N1S0",902.272431,19,1.16666666667,0.5,0.0238095238095238,42,49,1,21,0,"CHON",0,0.245901639344262,-0.0952380952380949,-2,63.0142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",1979
"C42H50O14N0S0",777.31278,18,1.19047619048,0.333333333333,0,42,50,0,14,0,"CHO",0.142857142857143,0.314285714285714,-0.523809523809524,4,75.2285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",2341
"C42H50O25N0S0",953.256841,18,1.19047619048,0.595238095238,0,42,50,0,25,0,"CHO",0,0.186440677966102,0,-7,60.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",2306
"C42H51O20N1S0",888.293166,18,1.21428571429,0.47619047619,0.0238095238095238,42,51,1,20,0,"CHON",0,0.225806451612903,-0.190476190476191,-2,65.7285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",2678
"C42H51O21N1S0",904.288081,18,1.21428571429,0.5,0.0238095238095238,42,51,1,21,0,"CHON",0,0.213114754098361,-0.142857142857143,-3,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",1978
"C42H52O13N0S0",763.333515,17,1.2380952381,0.309523809524,0,42,52,0,13,0,"CHO",0.137931034482759,0.295774647887324,-0.619047619047619,4,77.9428571428571,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",2340
"C42H52O25N0S0",955.272491,17,1.2380952381,0.595238095238,0,42,52,0,25,0,"CHO",0,0.152542372881356,-0.0476190476190474,-8,61.6571428571429,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9384
"C42H53O21N1S0",906.303731,17,1.2619047619,0.5,0.0238095238095238,42,53,1,21,0,"CHON",0,0.180327868852459,-0.190476190476191,-4,65.7285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9561
"C42H54O13N0S0",765.349165,16,1.28571428571,0.309523809524,0,42,54,0,13,0,"CHO",0.103448275862069,0.267605633802817,-0.666666666666667,3,79.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9368
"C42H54O24N0S0",941.293226,16,1.28571428571,0.571428571429,0,42,54,0,24,0,"CHO",0,0.133333333333333,-0.142857142857143,-8,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9543
"C42H54O25N0S0",957.288141,16,1.28571428571,0.595238095238,0,42,54,0,25,0,"CHO",0,0.11864406779661,-0.0952380952380949,-9,63.0142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9050
"C42H55O20N1S0",892.324467,16,1.30952380952,0.47619047619,0.0238095238095238,42,55,1,20,0,"CHON",0,0.161290322580645,-0.285714285714286,-4,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9199
"C42H56O13N0S0",767.364815,15,1.33333333333,0.309523809524,0,42,56,0,13,0,"CHO",0.0689655172413793,0.23943661971831,-0.714285714285714,2,80.6571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9198
"C42H56O23N0S0",927.313962,15,1.33333333333,0.547619047619,0,42,56,0,23,0,"CHO",0,0.114754098360656,-0.238095238095238,-8,67.0857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9366
"C42H56O24N0S0",943.308876,15,1.33333333333,0.571428571429,0,42,56,0,24,0,"CHO",0,0.1,-0.190476190476191,-9,65.7285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9224
"C42H56O25N0S0",959.303791,15,1.33333333333,0.595238095238,0,42,56,0,25,0,"CHO",0,0.0847457627118644,-0.142857142857143,-10,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9212
"C42H58O22N0S0",913.334697,14,1.38095238095,0.52380952381,0,42,58,0,22,0,"CHO",0,0.0967741935483871,-0.333333333333333,-8,69.8,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9367
"C42H58O23N0S0",929.329612,14,1.38095238095,0.547619047619,0,42,58,0,23,0,"CHO",0,0.0819672131147541,-0.285714285714286,-9,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9072
"C42H60O13N0S0",771.396115,13,1.42857142857,0.309523809524,0,42,60,0,13,0,"CHO",0,0.183098591549296,-0.809523809523809,0,83.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9060
"C42H60O21N0S0",899.355432,13,1.42857142857,0.5,0,42,60,0,21,0,"CHO",0,0.0793650793650794,-0.428571428571429,-8,72.5142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9211
"C42H60O22N0S0",915.350347,13,1.42857142857,0.52380952381,0,42,60,0,22,0,"CHO",0,0.0645161290322581,-0.380952380952381,-9,71.1571428571429,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9725
"C42H62O14N0S0",789.40668,12,1.47619047619,0.333333333333,0,42,62,0,14,0,"CHO",0,0.142857142857143,-0.809523809523809,-2,83.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9726
"C42H62O15N0S0",805.401595,12,1.47619047619,0.357142857143,0,42,62,0,15,0,"CHO",0,0.130434782608696,-0.761904761904762,-3,82.0142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9353
"C42H62O16N0S0",821.396509,12,1.47619047619,0.380952380952,0,42,62,0,16,0,"CHO",0,0.117647058823529,-0.714285714285714,-4,80.6571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9525
"C42H62O17N0S0",837.391424,12,1.47619047619,0.404761904762,0,42,62,0,17,0,"CHO",0,0.104477611940299,-0.666666666666667,-5,79.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9541
"C42H62O18N0S0",853.386339,12,1.47619047619,0.428571428571,0,42,62,0,18,0,"CHO",0,0.0909090909090909,-0.619047619047619,-6,77.9428571428571,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9542
"C42H62O19N0S0",869.381253,12,1.47619047619,0.452380952381,0,42,62,0,19,0,"CHO",0,0.0769230769230769,-0.571428571428571,-7,76.5857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9743
"C42H62O20N0S0",885.376168,12,1.47619047619,0.47619047619,0,42,62,0,20,0,"CHO",0,0.0625,-0.523809523809524,-8,75.2285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9964
"C43H38O12N0S0",745.22905,25,0.883720930233,0.279069767442,0,43,38,0,12,0,"CHO",0.419354838709677,0.513513513513513,-0.325581395348837,13,69.5790697674419,"Polyphenolic","polyphenolic","polyphenols",0,0,0,1,0,0,1,0,0,0,0,"4",9940
"C43H38O17N0S0",825.203623,25,0.883720930233,0.395348837209,0,43,38,0,17,0,"CHO",0.307692307692308,0.478260869565217,-0.0930232558139537,8,62.9511627906977,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9941
"C43H38O25N0S0",953.16294,25,0.883720930233,0.581395348837,0,43,38,0,25,0,"CHO",0,0.409836065573771,0.279069767441861,0,52.346511627907,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",1962
"C43H40O17N0S0",827.219273,24,0.93023255814,0.395348837209,0,43,40,0,17,0,"CHO",0.269230769230769,0.449275362318841,-0.13953488372093,7,64.2767441860465,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",2325
"C43H40O25N0S0",955.17859,24,0.93023255814,0.581395348837,0,43,40,0,25,0,"CHO",0,0.377049180327869,0.232558139534884,-1,53.6720930232558,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",9377
"C43H41O21N1S0",906.209831,24,0.953488372093,0.488372093023,0.0232558139534884,43,41,1,21,0,"CHON",0.0952380952380952,0.396825396825397,0.0930232558139537,3,57.6488372093023,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"2",1650
"C43H42O16N0S0",813.240009,23,0.976744186047,0.372093023256,0,43,42,0,16,0,"CHO",0.259259259259259,0.428571428571429,-0.232558139534884,7,66.9279069767442,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",1998
"C43H42O25N0S0",957.19424,23,0.976744186047,0.581395348837,0,43,42,0,25,0,"CHO",0,0.344262295081967,0.186046511627907,-2,54.9976744186046,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",1960
"C43H43O23N1S0",940.21531,23,1,0.53488372093,0.0232558139534884,43,43,1,23,0,"CHON",0,0.344262295081967,0.13953488372093,0,56.3232558139535,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",1961
"C43H44O16N0S0",815.255659,22,1.02325581395,0.372093023256,0,43,44,0,16,0,"CHO",0.222222222222222,0.4,-0.27906976744186,6,68.253488372093,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",2324
"C43H44O17N0S0",831.250573,22,1.02325581395,0.395348837209,0,43,44,0,17,0,"CHO",0.192307692307692,0.391304347826087,-0.232558139534884,5,66.9279069767442,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",2696
"C43H44O25N0S0",959.20989,22,1.02325581395,0.581395348837,0,43,44,0,25,0,"CHO",0,0.311475409836066,0.13953488372093,-3,56.3232558139535,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",2663
"C43H46O15N0S0",801.276394,21,1.06976744186,0.348837209302,0,43,46,0,15,0,"CHO",0.214285714285714,0.380281690140845,-0.372093023255814,6,70.9046511627907,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",2664
"C43H46O16N0S0",817.271309,21,1.06976744186,0.372093023256,0,43,46,0,16,0,"CHO",0.185185185185185,0.371428571428571,-0.325581395348837,5,69.5790697674419,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9958
"C43H48O15N0S0",803.292044,20,1.11627906977,0.348837209302,0,43,48,0,15,0,"CHO",0.178571428571429,0.352112676056338,-0.418604651162791,5,72.2302325581395,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",3397
"C43H48O25N0S0",963.24119,20,1.11627906977,0.581395348837,0,43,48,0,25,0,"CHO",0,0.245901639344262,0.0465116279069768,-5,58.9744186046512,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9977
"C43H50O15N0S0",805.307694,19,1.16279069767,0.348837209302,0,43,50,0,15,0,"CHO",0.142857142857143,0.323943661971831,-0.465116279069767,4,73.5558139534884,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",3062
"C43H50O25N0S0",965.256841,19,1.16279069767,0.581395348837,0,43,50,0,25,0,"CHO",0,0.213114754098361,0,-6,60.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9776
"C43H52O14N0S0",791.32843,18,1.20930232558,0.325581395349,0,43,52,0,14,0,"CHO",0.137931034482759,0.305555555555556,-0.558139534883721,4,76.2069767441861,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",2697
"C43H52O25N0S0",967.272491,18,1.20930232558,0.581395348837,0,43,52,0,25,0,"CHO",0,0.180327868852459,-0.0465116279069768,-7,61.6255813953488,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9570
"C43H54O14N0S0",793.34408,17,1.25581395349,0.325581395349,0,43,54,0,14,0,"CHO",0.103448275862069,0.277777777777778,-0.604651162790698,3,77.5325581395349,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",9755
"C43H54O24N0S0",953.293226,17,1.25581395349,0.558139534884,0,43,54,0,24,0,"CHO",0,0.161290322580645,-0.13953488372093,-7,64.2767441860465,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",9976
"C43H54O25N0S0",969.288141,17,1.25581395349,0.581395348837,0,43,54,0,25,0,"CHO",0,0.147540983606557,-0.0930232558139537,-8,62.9511627906977,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",2035
"C43H56O24N0S0",955.308876,16,1.3023255814,0.558139534884,0,43,56,0,24,0,"CHO",0,0.129032258064516,-0.186046511627907,-8,65.6023255813953,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",2359
