site.name,sample.name,series,year,campaign,julian.day,sampling.date,sample.type,sample.type.year,lat,long,temp.water.ysi,do.cor.perc.ysi,ph.ysi,DOC,bact.abundance
RE2-145-M,RO2-14,RO2,2015,1,168,2015-06-17,Reservoir,RO2,51.0433056,-63.378472,11.46,108.431825808127,6.54,NA,NA
NA,RO2-14D,RO2,2015,1,168,2015-06-17,Deep,Deep,51.0433056,-63.378472,10.08,105.0186405087,6.41,NA,NA
LR-01,SGLR01,LR,2015,1,160,2015-06-09,River,Downriver,50.55314,-63.21136,NA,NA,NA,NA,NA
PR-03A,SGPR10,PR,2015,1,165,2015-06-14,Soil,Soil,NA,NA,NA,NA,NA,NA,NA
PR-02B,SGPR11,PR,2015,1,166,2015-06-15,Soil,Soil,NA,NA,NA,NA,NA,NA,NA
PR-02A,SGPR12,PR,2015,1,167,2015-06-16,Soil,Soil,NA,NA,NA,NA,NA,NA,NA
LR-01,SLR01,LR,2015,1,160,2015-06-09,River,Downriver,50.55314,-63.21136,10.9,NA,6.41,NA,NA
LR-02    ,SLR02,LR,2015,1,160,2015-06-09,River,Downriver,50.43434,-63.25355,6.7,NA,4.52,NA,NA
LR-04,SLR04,LR,2015,1,166,2015-06-15,River,Downriver,50.3795,-63.26425,3.7,NA,5.68,NA,NA
PR-01A,SPR01,PR,2015,1,158,2015-06-07,Soil,Soil,51.368157,-63.876955,5.1,NA,4.37,NA,NA
PR-01B,SPR02,PR,2015,1,159,2015-06-08,Soil,Soil,51.21028,-63.92063,NA,NA,4.43,NA,NA
PR-05A,SPR03,PR,2015,1,164,2015-06-13,Soil,Soil,51.20287,-63.92476,9.9,NA,4.2,NA,NA
PR-03A,SPR05,PR,2015,1,165,2015-06-14,Soil,Soil,51.303572,-63.869197,8.3,NA,4.64,NA,NA
PR-02A,SPR06,PR,2015,1,167,2015-06-16,Soil,Soil,51.30408,-63.85239,4.5,NA,4.63,NA,NA
LPR-02,SPR07,L,2015,1,168,2015-06-17,Soil,Soil,51.17814,-63.92364,3.1,NA,4.78,NA,NA
LPR-04,SPR08,L,2015,1,168,2015-06-17,Soil,Soil,51.18873,-63.90278,8.9,NA,3.7,NA,NA
LPR-05,SPR09,L,2015,1,168,2015-06-17,Soil,Soil,51.18144,-63.92325,7.9,NA,4.25,NA,NA
LI-01,SPR10,L,2015,1,168,2015-06-17,Soil,Soil,50.22601,-63.91127,8.3,NA,5.39,NA,NA
PR-06A,SPR4,PR,2015,1,164,2015-06-13,Soil,Soil,51.1863,-63.9319,NA,NA,4.1,NA,NA
LR-01    ,SWLR01    ,LR,2015,1,160,2015-06-09,River,Downriver,50.55314,-63.21136,8.2,98.7996183469279,6.42,0.6282722513089,NA
LR-02    ,SWLR02    ,LR,2015,1,160,2015-06-09,River,Downriver,50.43434,-63.25355,6.7,75.8207579661443,5.54,2.95497382198953,NA
LR-02    ,SWLR03    ,LR,2015,1,160,2015-06-09,River,Downriver,50.43434,-63.25355,4.6,64.8098879101714,5.73,1.15497382198953,NA
LR-04    ,SWLR04    ,LR,2015,1,166,2015-06-15,River,Downriver,50.3795,-63.26425,1.97,59.6521802057182,5.61,5.90942408376963,NA
PR-01A,SWPR01    ,PR,2015,1,158,2015-06-07,Soilwater,Soilwater,51.368157,-63.876955,9.4,95.3806609569949,5.2,9.34228469526906,NA
PR-01B,SWPR02.1    ,PR,2015,1,159,2015-06-08,Soilwater,Soilwater,51.21028,-63.92063,6.9,70.5530074379574,6.21,10.0697576838351,NA
PR-01B,SWPR02.2    ,PR,2015,1,159,2015-06-08,Soilwater,Soilwater,51.21028,-63.92063,8.7,98.8564722551901,6.24,NA,NA
PR-05A,SWPR03    ,PR,2015,1,164,2015-06-13,Soilwater,Soilwater,51.20287,-63.92476,3.15,93.3508168411023,5.48,6.37958115183246,NA
PR-06A,SWPR04    ,PR,2015,1,164,2015-06-13,Soilwater,Soilwater,51.1863,-63.9319,3.15,NA,NA,5.99947643979058,NA
PR-03A,SWPR05,PR,2015,1,165,2015-06-14,Soilwater,Soilwater,51.303572,-63.869197,8.03,17.7589583450972,5.74,12.4895599100546,NA
PR-02A,SWPR06    ,PR,2015,1,167,2015-06-16,Soilwater,Soilwater,51.30408,-63.85239,2.38,NA,5.27,5.46806282722513,NA
LPR-02,SWPR07    ,L,2015,1,168,2015-06-17,Soilwater,Soilwater,51.17814,-63.92364,3.67,78.1781968218586,4.9,6.66282722513089,NA
LPR-04,SWPR08    ,L,2015,1,168,2015-06-17,Soilwater,Soilwater,51.18873,-63.90278,11.59,51.6603320442945,4.37,27.4643979057592,NA
LPR-05,SWPR09    ,L,2015,1,168,2015-06-17,Soilwater,Soilwater,51.18144,-63.92325,8.52,56.9370344765064,4.73,11.2984293193717,NA
LI-01,SWPR10    ,L,2015,1,168,2015-06-17,Soilwater,Soilwater,50.22601,-63.91127,8.28,17.2252829681382,6.51,16.6361256544503,NA
TR-026.36A,T01,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.65282,-63.30292,3.33,98.1366375037674,6.38,5.87000749544919,NA
TR-026.36B,T02,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.66656,-63.3096,11.79,96.3968060964495,5.89,6.33246073298429,NA
TR-026.36C,T03,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.68998,-63.30463,14.94,84.6708565078043,5.12,9.20680628272251,NA
TR-095.22A,T04,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.729983,-63.294566,14.13,87.4368289118824,4.33,7.89484955562694,NA
TR-061.31,T05,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.48435,-63.19913,15.7,95.8816481720288,5.78,5.25805760788093,NA
TR-026.36D,T06,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.81382,-63.33039,12.56,102.203286294137,6.02,3.46073298429319,NA
TR-026.36E,T07,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.83146,-63.33276,12.7,98.7261655090439,5.58,7.46844840386043,NA
TR-148.81B,T08,TR,2015,1,170,2015-06-19,Tributary,Tributary,51.12166,-63.4841,6.22,94.0979097281565,5.5,6.39468893885855,NA
TR-148.81A,T09,TR,2015,1,170,2015-06-19,Tributary,Tributary,51.12167,-63.48459,10.31,96.0739765800777,5.71,4.88542670521469,NA
TR-077.91,T11,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.58702,-63.18548,13.16,94.1249246776275,6.3,6.45667621168735,NA
TR-076.20,T12,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.57398,-63.19397,9.3,82.5003985757433,6.16,5.99798494007848,NA
TR-073.42,T13,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.55238,-63.21311,14.5,94.9499545744981,6.35,8.14826598790964,NA
TR-067.92,T14,TR,2015,1,170,2015-06-19,Tributary,Tributary,50.50294,-63.25587,15.89,94.5417550011676,5.82,7.41807190582246,NA
WELL-01,WELL1,LR,2015,1,169,2015-06-18,Wellwater,Wellwater,50.58879,-63.18764,8,31.4439418066681,7.41,0.97434554973822,NA
WELL-02,WELL2,LR,2015,1,169,2015-06-18,Wellwater,Wellwater,50.62034,-63.1893,9,84.9720036126696,5.5,4.00680628272251,NA
WELL-03,WELL3,LR,2015,1,169,2015-06-18,Wellwater,Wellwater,50.37795,-63.26105,7.9,53.5813972239603,6.58,0.257068062827225,NA
WELL-04,WELL4,LR,2015,1,169,2015-06-18,Wellwater,Wellwater,50.38432,-63.25247,7.78,31.9656536694852,6.16,14.0104712041885,NA
LI-03,L321,L,2015,2,216,2015-08-04,IslandLake,IslandLake,50.21899,-63.82191,17.78,111.614140827446,6.76,15.3059136484551,570500
LI-02,L322,L,2015,2,216,2015-08-04,IslandLake,IslandLake,50.21503,-63.89979,18.45,135.519645089112,7.96,12.3199304276652,3942500
LPR-05,L323,L,2015,2,219,2015-08-07,PRLake,PRLake,51.18145,-63.92259,15.74,104.155454615378,6.05,4.36566400654798,503500
LPR-03,L324,L,2015,2,219,2015-08-07,PRLake,PRLake,51.18139,-63.89829,14.7,106.540786898834,6.08,4.91508082668304,NA
LPR-02,L325,L,2015,2,219,2015-08-07,PRLake,PRLake,51.17887,-63.92581,15.73,117.18856919873,5.89,3.78504194802537,742000
LPR-01,L326,L,2015,2,219,2015-08-07,PRLake,PRLake,51.18167,-63.92587,15.17,109.207101550735,5.8,4.09965213832617,NA
LPR-04,L327,L,2015,2,219,2015-08-07,PRLake,PRLake,51.18924,-63.90315,15.14,108.444025643024,5.57,4.74831184775936,NA
ROM-050.55,LR24,LR,2015,2,213,2015-08-01,River,Downriver,50.37971,-63.26574,14.09,109.856186655891,6.6,6.53161448741559,1201500
ROM-050.47,LR24.1,LR,2015,2,213,2015-08-01,River,Downriver,50.37901,-63.26655,14.09,NA,NA,NA,NA
ROM-050.17,LR24.2,LR,2015,2,213,2015-08-01,River,Downriver,50.37651,-63.26689,14.09,NA,NA,NA,NA
ROM-049.09,LR24.3,LR,2015,2,213,2015-08-01,River,Downriver,50.36645,-63.26761,14.09,NA,NA,NA,NA
ROM-048.89,LR24.4,LR,2015,2,213,2015-08-01,River,Downriver,50.36543,-63.2659,14.09,NA,NA,NA,NA
ROM-047.55,LR24.5,LR,2015,2,213,2015-08-01,River,Downriver,50.35378,-63.2706,14.09,NA,NA,NA,NA
ROM-047.11,LR24.6,LR,2015,2,213,2015-08-01,River,Downriver,50.34943,-63.27356,14.09,NA,NA,NA,NA
ROM-045.72,LR24.8,LR,2015,2,213,2015-08-01,River,Downriver,50.33956,-63.28318,14.09,NA,NA,NA,NA
ROM-045.24,LR25,LR,2015,2,213,2015-08-01,River,Downriver,50.33554,-63.28852,14.68,109.683446263331,6.47,6.78944137507673,NA
ROM-044.80,LR25.1,LR,2015,2,213,2015-08-01,River,Downriver,50.33191,-63.28819,14.68,NA,NA,NA,NA
ROM-044.08,LR25.2,LR,2015,2,213,2015-08-01,River,Downriver,50.32567,-63.28985,14.68,NA,NA,NA,NA
ROM-043.21,LR25.3,LR,2015,2,213,2015-08-01,River,Downriver,50.31791,-63.29068,14.68,NA,NA,NA,NA
ROM-041.77,LR26,LR,2015,2,213,2015-08-01,River,Downriver,50.31643,-63.31043,14.63,106.778180449448,6.63,NA,NA
ROM-039.16,LR26.1,LR,2015,2,213,2015-08-01,River,Downriver,50.30951,-63.34709,14.63,NA,NA,NA,NA
ROM-035.57,LR26.2,LR,2015,2,213,2015-08-01,River,Downriver,50.32816,-63.3714,14.63,NA,NA,NA,NA
ROM-016.08,LR27,LR,2015,2,214,2015-08-02,River,Downriver,50.30883,-63.62249,14.82,101.277058144936,6.65,6.89277675465521,1845500
ROM-016.07,LR27.1,LR,2015,2,214,2015-08-02,River,Downriver,50.30959,-63.62178,14.82,NA,NA,NA,NA
ROM-002.92,LR27.10,LR,2015,2,214,2015-08-02,River,Downriver,50.31122,-63.77962,15.72,101.989344760163,NA,NA,NA
ROM-015.89,LR27.2,LR,2015,2,214,2015-08-02,River,Downriver,50.3087,-63.62362,14.82,102.563110084239,NA,NA,NA
ROM-015.80,LR27.3,LR,2015,2,214,2015-08-02,River,Downriver,50.31021,-63.62534,14.82,NA,NA,NA,NA
ROM-014.82,LR27.4,LR,2015,2,214,2015-08-02,River,Downriver,50.30957,-63.6375,15.05,102.470890908552,NA,NA,NA
ROM-014.47,LR27.5,LR,2015,2,214,2015-08-02,River,Downriver,50.30928,-63.64319,14.86,NA,NA,NA,NA
ROM-010.34,LR27.6,LR,2015,2,214,2015-08-02,River,Downriver,50.30682,-63.69707,15.18,104.78685316811,NA,NA,NA
ROM-008.72,LR27.7,LR,2015,2,214,2015-08-02,River,Downriver,50.30722,-63.72023,15.8,104.830830379305,NA,NA,NA
ROM-005.36,LR27.8,LR,2015,2,214,2015-08-02,River,Downriver,50.32455,-63.75273,16.83,101.044467762184,NA,NA,NA
ROM-004.92,LR27.9,LR,2015,2,214,2015-08-02,River,Downriver,50.321169,-63.75611,16.02,101.705608738255,NA,NA,NA
ROM-002.35,LR28,LR,2015,2,214,2015-08-02,River,Downriver,50.30623,-63.78501,15.1,99.8792177907469,6.61,7.04675670145283,NA
ROM-083.49,LR29,LR,2015,2,215,2015-08-03,River,Downriver,50.62703,-63.18789,13.94,97.2606924688226,6.46,5.85891139758543,1188500
ROM-083.23,LR29.1,LR,2015,2,215,2015-08-03,River,Downriver,50.63052,-63.18324,15.84,96.5556888131131,6.23,NA,NA
ROM-081.82,LR29.2,LR,2015,2,215,2015-08-03,River,Downriver,50.6226,-63.17119,14.28,NA,NA,NA,NA
ROM-081.67,LR29.3,LR,2015,2,215,2015-08-03,River,Downriver,50.62117,-63.17039,14.28,98.1587385872872,6.5,NA,NA
ROM-078.42,LR29.4,LR,2015,2,215,2015-08-03,River,Downriver,50.59242,-63.17873,14.45,98.9199517094772,6.48,NA,NA
ROM-076.74,LR29.5,LR,2015,2,215,2015-08-03,River,Downriver,50.57771,-63.18682,14.8,99.1478301964151,6.44,NA,NA
ROM-075.95,LR29.6,LR,2015,2,215,2015-08-03,River,Downriver,50.57125,-63.1926,14.63,100.044849284825,6.46,NA,NA
ROM-075.30,LR29.7,LR,2015,2,215,2015-08-03,River,Downriver,50.56617,-63.19817,14.58,98.131562757646,6.56,NA,NA
ROM-073.51,LR30,LR,2015,2,215,2015-08-03,River,Downriver,50.55143,-63.21043,14.63,97.939229234842,6.53,5.92234499693063,NA
ROM-072.19,LR30.1,LR,2015,2,215,2015-08-03,River,Downriver,50.54066,-63.21921,14.68,95.976505591416,6.55,NA,NA
ROM-069.63,LR30.2,LR,2015,2,215,2015-08-03,River,Downriver,50.52008,-63.23783,14.65,99.4768768744193,6.48,NA,NA
ROM-067.88,LR30.3,LR,2015,2,215,2015-08-03,River,Downriver,50.50509,-63.24615,14.69,97.754444735466,6.5,NA,NA
ROM-067.26,LR30.4,LR,2015,2,215,2015-08-03,River,Downriver,50.49771,-63.24758,14.75,97.8208125635028,6.55,NA,NA
ROM-063.87,LR30.5,LR,2015,2,215,2015-08-03,River,Downriver,50.46807,-63.24628,17.72,106.07518317475,6.49,NA,NA
ROM-063.11,LR30.6,LR,2015,2,215,2015-08-03,River,Downriver,50.46676,-63.23484,14.8,97.6266609755044,6.4,NA,NA
ROM-063.04,LR31,LR,2015,2,215,2015-08-03,River,Downriver,50.46586,-63.23566,14.7,99.2986532442283,6.5,6.15050133005934,1002000
ROM-176.18,LR32,LR,2015,2,217,2015-08-05,River,Upriver,51.27679,-63.35451,16.8,105.711118781519,6.81,7.40689584612236,1064000
ROM-175.40,LR32.1,LR,2015,2,217,2015-08-05,River,Upriver,51.27077,-63.35045,16.52,105.276612754522,6.78,NA,NA
ROM-174.61,LR32.2,LR,2015,2,217,2015-08-05,River,Upriver,51.26437,-63.34502,16.82,106.998863375424,6.73,NA,NA
ROM-170.13,LR32.3,LR,2015,2,217,2015-08-05,River,Upriver,51.22368,-63.34276,17.01,103.558722764232,6.72,NA,NA
ROM-169.11,LR32.4,LR,2015,2,217,2015-08-05,River,Upriver,51.21544,-63.34621,16.97,104.437775055265,6.75,NA,NA
ROM-167.58,LR32.5,LR,2015,2,217,2015-08-05,River,Upriver,51.203317,-63.35728,17.06,104.265831434629,6.73,NA,NA
ROM-165.46,LR32.6,LR,2015,2,217,2015-08-05,River,Upriver,51.18422,-63.36316,17.02,105.413590729457,6.83,NA,NA
ROM-163.56,LR32.7,LR,2015,2,217,2015-08-05,River,Upriver,51.16989,-63.37828,16.95,104.408515335131,6.84,NA,NA
ROM-162.06,LR32.8,LR,2015,2,217,2015-08-05,River,Upriver,51.15894,-63.39169,16.98,105.015293966399,6.87,NA,NA
ROM-161.15,LR32.9,LR,2015,2,217,2015-08-05,River,Upriver,51.15202,-63.39798,19.93,110.268633509576,6.72,NA,NA
ROM-160.57,LR33,LR,2015,2,217,2015-08-05,River,Upriver,51.14743,-63.40163,16.99,105.607743314054,6.75,7.54655207693882,NA
ROM-253.76,LR34,LR,2015,2,220,2015-08-08,River,Upriver,51.68949,-63.72206,17.02,107.17690471896,6.84,6.82832253266759,1666750
ROM-253.72,LR34.1,LR,2015,2,220,2015-08-08,River,Upriver,51.6891,-63.72208,16.91,106.715284437855,6.84,NA,NA
ROM-241.06,LR34.2,LR,2015,2,220,2015-08-08,River,Upriver,51.58295,-63.68024,17.05,106.501888886608,6.83,NA,NA
ROM-235.57,LR34.3,LR,2015,2,220,2015-08-08,River,Upriver,51.54807,-63.7328,17.3,106.731704581361,6.81,NA,NA
ROM-227.46,LR34.4,LR,2015,2,220,2015-08-08,River,Upriver,51.48506,-63.79132,17.35,105.42821109504,6.77,NA,NA
ROM-218.93,LR34.5,LR,2015,2,220,2015-08-08,River,Upriver,51.41164,-63.77117,17.4,106.721089173811,6.78,NA,NA
ROM-368.04,LR35,LR,2015,2,221,2015-08-09,HeadwaterLakes,HeadwaterLakes,52.35411,-63.99541,17.24,97.0401675746136,6.7,7.00308084563901,1111000
ROM-347.44,LR36,LR,2015,2,221,2015-08-09,HeadwaterLakes,HeadwaterLakes,52.23624,-63.77818,18.77,98.6076434404329,6.95,5.00265590141294,NA
ROM-331.80,LR37,LR,2015,2,221,2015-08-09,HeadwaterLakes,HeadwaterLakes,52.12115,-63.71056,18.48,99.8966639207301,6.99,5.50462126845852,1210500
ROM-321.61,LR38,LR,2015,2,221,2015-08-09,HeadwaterLakes,HeadwaterLakes,52.05493,-63.7011,17.92,97.9548631644924,6.94,5.31307550644567,NA
ROM-309.83,LR39,LR,2015,2,221,2015-08-09,HeadwaterLakes,HeadwaterLakes,52.08602,-63.83853,18.87,98.1139692417051,6.96,5.62466801232338,687000
ROM-000.47,LR40,LR,2015,2,221,2015-08-09,River,Downriver,50.29681,-63.80553,16.85,114.46366162187,6.53,6.40284712631467,1584750
ROM-000.33,LR41,LR,2015,2,221,2015-08-09,River,Downriver,50.29335,-63.81304,20.2,115.960282508044,6.04,6.36300860512058,1388250
ROM-307.27,LR42,LR,2015,2,222,2015-08-10,River,Upriver,52.06438,-63.84188,17.11,101.78879565617,6.94,5.34898544566026,854500
ROM-306.97,LR42.1,LR,2015,2,222,2015-08-10,River,Upriver,52.06231,-63.84193,17.1,102.043398200463,6.89,NA,NA
ROM-303.46,LR42.2,LR,2015,2,222,2015-08-10,River,Upriver,52.03613,-63.828747,17.07,101.884210287832,6.77,NA,NA
ROM-302.53,LR42.3,LR,2015,2,222,2015-08-10,River,Upriver,52.03285,-63.82816,17.11,101.873748219161,6.76,NA,NA
ROM-297.20,LR42.4,LR,2015,2,222,2015-08-10,River,Upriver,51.99836,-63.80354,17.27,102.49073031285,6.94,NA,NA
ROM-297.07,LR42.5,LR,2015,2,222,2015-08-10,River,Upriver,51.99832,-63.8011,17.26,102.139229208937,6.91,NA,NA
ROM-292.57,LR43,LR,2015,2,222,2015-08-10,River,Upriver,51.96536,-63.77366,17.55,100.720485989245,6.76,5.93434611707213,NA
ROM-292.04,LR43.1,LR,2015,2,222,2015-08-10,River,Upriver,51.96365,-63.76629,17.56,102.55541486567,6.77,NA,NA
ROM-283.43,LR43.2,LR,2015,2,222,2015-08-10,River,Upriver,51.9038,-63.79481,17.8,103.704088139027,6.79,NA,NA
ROM-282.54,LR43.3,LR,2015,2,222,2015-08-10,River,Upriver,51.90346,-63.79881,17.87,103.979694599242,6.8,NA,NA
ROM-276.17,LR43.4,LR,2015,2,222,2015-08-10,River,Upriver,51.8608,-63.78777,17.95,104.359797739756,6.79,NA,NA
ROM-275.32,LR43.5,LR,2015,2,222,2015-08-10,River,Upriver,51.85574,-63.77905,18.04,104.105764876948,6.79,NA,NA
ROM-264.49,LR44,LR,2015,2,222,2015-08-10,River,Upriver,51.7801,-63.71386,17.94,102.664453510274,6.77,5.85732497609689,1023000
ROM-200.11,LR45,LR,2015,2,223,2015-08-11,River,Upriver,51.38594,-63.59067,17.05,102.911133742807,6.83,6.22171464995219,1054500
ROM-199.83,LR45.1,LR,2015,2,223,2015-08-11,River,Upriver,51.38519,-63.58685,17.25,102.468717644586,6.82,NA,NA
ROM-181.17,LR46,LR,2015,2,223,2015-08-11,River,Upriver,51.31017,-63.39682,17.55,110.617933369242,6.94,6.40444066716243,NA
ROM-180.74,LR46.1,LR,2015,2,223,2015-08-11,River,Upriver,51.30639,-63.39845,17.53,110.355330962897,6.92,NA,NA
ROM-174.30,LR47,LR,2015,2,223,2015-08-11,River,Upriver,51.26144,-63.34465,17.83,115.761906350213,6.89,6.17125252310634,1738000
ROM-174.16,LR47.1,LR,2015,2,223,2015-08-11,River,Upriver,51.25997,-63.34372,17.87,114.984598796313,7.02,NA,NA
ROM-022.05,LR48,LR,2015,2,223,2015-08-11,River,Downriver,50.31302,-63.54258,16.58,111.422152810309,6.68,6.10910443004356,1515500
ROM-022.63,LR48.1,LR,2015,2,223,2015-08-11,River,Downriver,50.31295,-63.53357,17.01,112.119811956542,6.69,NA,NA
ROM-041.89,LRH11,LR,2015,2,213,2015-08-01,River,Downriver,50.31672,-63.3089,15.2,81.6292018842059,7.48,6.68150194393288,1345500
ROM-026.36,LRH12,LR,2015,2,213,2015-08-01,River,Downriver,50.31125,-63.48331,14.67,74.9588171879336,6.72,NA,NA
ROM-018.82,LRH13,LR,2015,2,213,2015-08-01,River,Downriver,50.30518,-63.58514,18.92,78.7124754668959,5.66,NA,NA
ROM-000.22,LRH14,LR,2015,2,213,2015-08-01,River,Downriver,50.30009,-63.8122,15.22,98.4372547581958,6.53,7.59156947002251,1306500
ROM-000.23,LRH15,LR,2015,2,213,2015-08-01,River,Downriver,50.30076,-63.81276,15.33,102.486286906357,6.25,7.38643339472069,1211500
ES-03C,M09,ES,2015,2,226,2015-08-14,Marine,Marine,50.2591,-63.83741,15.4,70.8781714383001,7.86,2.29469882077977,709500
ES-03B,M10,ES,2015,2,226,2015-08-14,Marine,Marine,50.25995,-63.83869,13.7,65.2248452156038,7.94,1.17019016254117,463000
ES-03A,M11,ES,2015,2,226,2015-08-14,Marine,Marine,50.26222,-63.84091,16.3,103.714761370855,7.67,2.74673324126208,564500
ES-02,M12,ES,2015,2,226,2015-08-14,Marine,Marine,50.27225,-63.85675,16.78,104.561608590216,7.64,4.11452246892595,849000
ES-05,M13,ES,2015,2,226,2015-08-14,Marine,Marine,50.23985,-63.76012,11.7,73.4155135794499,7.9,0.394666949962817,410000
ES-06,M14,ES,2015,2,226,2015-08-14,Marine,Marine,50.24043,-63.72075,12.84,68.721853885582,7.91,0.285243811749708,462000
ES-07,M15,ES,2015,2,226,2015-08-14,Marine,Marine,50.2174,-63.70496,12.62,74.0200588552073,7.88,0.321364070965686,528000
ES-01,M16,ES,2015,2,226,2015-08-14,Marine,Marine,50.28235,-63.86902,14.67,79.4975659521032,7.78,1.82088600871136,666500
PR-01A,PR13,PR,2015,2,167,2015-08-02,Stream,Stream,51.368157,-63.876955,9.92,92.5723318694282,5.5,13.2131164313485,787000
PR-01A,PR13-1,PR,2015,2,214,2015-08-02,Stream,Stream,51.368157,-63.876955,9.91,92.6456701151933,NA,NA,NA
PR-01A,PR13-2,PR,2015,2,214,2015-08-02,Stream,Stream,51.368157,-63.876955,9.92,92.424881095645,NA,NA,NA
PR-01A,PR13-3,PR,2015,2,214,2015-08-02,Stream,Stream,51.368157,-63.876955,9.92,92.424881095645,NA,NA,NA
PR-01B,PR14,PR,2015,2,214,2015-08-02,Stream,Stream,51.36719,-63.87731,9.98,78.1947399225946,5.47,13.060671168406,NA
PR-01B,PR14-1,PR,2015,2,214,2015-08-02,Stream,Stream,51.36719,-63.87731,10.01,75.5951135170112,NA,NA,NA
PR-01B,PR14-2,PR,2015,2,214,2015-08-02,Stream,Stream,51.36719,-63.87731,10.01,75.5951135170112,NA,NA,NA
PR-01B,PR14-3,PR,2015,2,214,2015-08-02,Stream,Stream,51.36719,-63.87731,10.01,75.5951135170112,NA,NA,NA
PR-03B,PR15,PR,2015,2,215,2015-08-03,Stream,Stream,51.30254,-63.87091,13.85,85.0614991537552,6.29,8.47963986085533,1244000
PR-03B,PR15-1,PR,2015,2,215,2015-08-03,Stream,Stream,51.30254,-63.87091,13.85,NA,NA,NA,NA
PR-03B,PR15-2,PR,2015,2,215,2015-08-03,Stream,Stream,51.30254,-63.87091,13.95,81.6406712116577,6.26,NA,NA
PR-03B,PR15-3,PR,2015,2,215,2015-08-03,Stream,Stream,51.30254,-63.87091,13.44,82.053255260927,6.3,NA,NA
PR-03A,PR16,PR,2015,2,215,2015-08-03,Stream,Stream,51.303572,-63.869197,13.89,89.6784665187978,6.28,7.91231839574381,NA
PR-03A,PR16-1,PR,2015,2,215,2015-08-03,Stream,Stream,51.303572,-63.869197,13.88,87.4970747948725,6.28,NA,NA
PR-03A,PR16-2,PR,2015,2,215,2015-08-03,Stream,Stream,51.303572,-63.869197,13.89,88.4429422958063,6.27,NA,NA
PR-03A,PR16-3,PR,2015,2,215,2015-08-03,Stream,Stream,51.303572,-63.869197,13.89,90.2962286302936,6.28,NA,NA
PR-03A,PR16-4,PR,2015,2,215,2015-08-03,Stream,Stream,51.303572,-63.869197,13.88,92.2322106073009,6.3,NA,NA
PR-02B,PR17,PR,2015,2,215,2015-08-03,Stream,Stream,51.3055,-63.86446,12.89,94.119264935462,5.79,8.03509310415388,742500
PR-02B,PR17-1,PR,2015,2,215,2015-08-03,Stream,Stream,51.3055,-63.86446,12.85,95.8588754274637,NA,NA,NA
PR-02B,PR17-2,PR,2015,2,215,2015-08-03,Stream,Stream,51.3055,-63.86446,12.84,94.1278587927885,NA,NA,NA
PR-02B,PR17-3,PR,2015,2,215,2015-08-03,Stream,Stream,51.3055,-63.86446,13.27,95.8595655669047,NA,NA,NA
PR-02B,PR17-4,PR,2015,2,215,2015-08-03,Stream,Stream,51.3055,-63.86446,13.87,98.7846933575677,NA,NA,NA
PR-02B,PR17-5,PR,2015,2,215,2015-08-03,Stream,Stream,51.3055,-63.86446,13.9,100.600286383091,NA,NA,NA
PR-02A,PR18,PR,2015,2,216,2015-08-04,Stream,Stream,51.30408,-63.85239,14.33,98.0037134837105,NA,9.42551667689789,NA
PR-02A,PR18-1,PR,2015,2,216,2015-08-04,Stream,Stream,51.30408,-63.85239,14.38,93.5327842061861,NA,NA,NA
PR-02A,PR18-2,PR,2015,2,216,2015-08-04,Stream,Stream,51.30408,-63.85239,14.35,96.6948106763804,NA,NA,NA
PR-02A,PR18-3,PR,2015,2,216,2015-08-04,Stream,Stream,51.30408,-63.85239,14.34,95.5302794758931,NA,NA,NA
PR-02A,PR18-4,PR,2015,2,216,2015-08-04,Stream,Stream,51.30408,-63.85239,14.33,98.0037134837105,NA,NA,NA
PR-02A,PR18-5,PR,2015,2,216,2015-08-04,Stream,Stream,51.30408,-63.85239,14.34,97.6092844699277,NA,NA,NA
PR-05A,PR19,PR,2015,2,217,2015-08-05,Stream,Stream,51.20287,-63.92476,9.89,95.2998036524377,NA,5.14579496623695,383250
PR-05A,PR19-1,PR,2015,2,217,2015-08-05,Stream,Stream,51.20287,-63.92476,9.83,57.2740887026812,NA,NA,NA
PR-05A,PR19-2,PR,2015,2,217,2015-08-05,Stream,Stream,51.20287,-63.92476,9.89,61.9776515114778,NA,NA,NA
PR-05A,PR19-3,PR,2015,2,217,2015-08-05,Stream,Stream,51.20287,-63.92476,9.89,61.9776515114778,NA,NA,NA
PR-05B,PR20,PR,2015,2,217,2015-08-05,Stream,Stream,51.20215,-63.92315,9.94,61.8841298838884,6.36,4.75035809289953,NA
PR-05B,PR20-1,PR,2015,2,217,2015-08-05,Stream,Stream,51.20215,-63.92315,9.95,58.5450417366981,NA,NA,NA
PR-05B,PR20-2,PR,2015,2,217,2015-08-05,Stream,Stream,51.20215,-63.92315,9.95,58.6408601356125,NA,NA,NA
